smiles,QED,Rings,AromaticRings,FractionCSP3,Lipinski_pass,Ro5_viol,MW,LogP,HBD,HBA,Veber_pass,Veber_viol,RotBonds,TPSA,TL_Oral,TL_QED,TL_BBB,TL_LogP,pred_pchembl_rf,pred_pchembl_gcn,sa_score,has_route
[NH]c1c(C=CCNCC2CCCN2O)c[nH]c1N=CC=COC=CF,0.362904324753683,2,1,0.35294117647058826,True,,348.40200000000004,3.0588000000000006,3,5,True,,9,96.68,green,yellow,yellow,green,5.579670010646184,6.730992317199707,4.943261999403693,True
COC=CC=C1C=CCC=Cc2cnc(O)cc2CON1CC1=NC=CC=CC1,0.7681785943581936,3,1,0.21739130434782608,True,,391.4710000000002,4.452500000000004,1,6,True,,4,67.18,green,green,green,green,6.018308318456014,7.125776290893555,4.9461066349745195,True
C=CC1CNCCN1Nc1c(Br)cccc1C(=O)NC1C=CC=CSC=N1,0.6043993337822151,3,1,0.2631578947368421,True,,448.3900000000001,3.136700000000001,3,6,True,,5,68.75999999999999,green,green,green,green,6.44578666305542,6.622844696044922,4.722646515710216,True
CC=NCC=C1C=C2CCSC(=O)NC=C3C=CC=CC=CCCC3C=C2CC=N1,0.550093528215647,3,0,0.32,True,LogP>5,419.59400000000016,6.097300000000006,1,4,True,,2,53.82,green,yellow,green,red,5.547462659867605,7.608412742614746,5.431386992758727,True
C=CC[CH]C(=O)N=C,0.39327192878643363,0,0,0.16666666666666666,True,,110.136,0.99399,0,1,True,,3,29.43,green,yellow,green,green,5.5160399951934815,6.1159210205078125,4.419816022622612,True
Cc1ccccc1C(C=O)=CC=CNC1C=CNC(C)C2C=CC2COCC1,0.3544806594113649,3,1,0.375,True,,378.51600000000025,3.7635200000000024,2,4,True,,5,50.36,green,yellow,green,green,6.021440004348755,7.412753582000732,5.361966519021638,True
CC1=CC(C=O)(C=CC=C(CC2C=N2)NCCN(C)C)CO1,0.5184467432375511,2,0,0.5294117647058824,True,,303.40600000000006,1.5400999999999998,1,5,True,,9,53.93000000000001,green,yellow,green,green,5.695860003948211,7.207404136657715,5.06585392172924,True
CC=C(C)C1C=C(Nc2ccccc2N)C2(C=CC=CC(=O)NC(=CC=CCC)N2)O1,0.4237609340271113,3,1,0.24,True,,418.54100000000017,4.2653000000000025,4,5,True,,5,88.41,green,yellow,green,green,6.19008003616333,7.446738243103027,5.6336896247033055,False
C=Cc1ccccc1C1=CNNCOC(=O)C=CCN(N)C=N1,0.557093263919003,2,1,0.125,True,,313.36100000000005,0.9967000000000001,3,7,True,,2,91.98,green,yellow,yellow,green,6.020820016860962,7.138077259063721,4.439908578158926,False
CC12C=NN1N=CC=CC=CNC13N=CC=CC1C2C=C1NC(=O)CC(=CNC=O)N=CC=C13,0.5417897057545829,5,0,0.25,True,,456.5100000000002,1.2766999999999997,3,8,True,,2,122.90999999999998,green,yellow,yellow,green,6.070243359724681,8.51873779296875,7.208382550006885,True
CC=CC=C1COCC2=C3CC4COCCC4CNC(C2)N=C2NC12C=CC1=CN13,0.6554927896410634,7,0,0.5416666666666666,True,,406.53000000000003,2.6027000000000005,2,6,True,,1,67.80000000000001,green,green,green,green,5.396231331634522,8.425932884216309,7.581438596264552,False
CNC=CCNC(=O)N(C)C=CC=CNNc1cccc(-c2ccccc2Cl)c1,0.3660736954944559,2,2,0.13636363636363635,True,,411.9370000000001,4.325400000000003,4,4,True,,9,68.42999999999999,green,yellow,green,green,6.80334664847056,7.021315574645996,3.3616838279160373,True
CC(C)CC=CN=C1CC(c2ccccc2)=C2C=C[SH](C=O)C(=N2)N1,0.6078759062671913,3,1,0.25,True,,353.49100000000004,4.424000000000005,2,3,True,,5,53.82,green,green,green,green,6.040806694666545,7.64085578918457,5.4787587367078405,True
C1=CCCn2cnccccc3ccc(n2N=C1)OC1C=CC=COCC=CCN31,0.6165862741634868,4,1,0.21739130434782608,True,,403.48600000000016,3.908400000000003,0,7,True,,0,56.81000000000001,green,green,green,green,5.492500010967254,6.738554000854492,5.694306527265671,False
O=C1C=CC=C2NC(=O)C3=CCNCC3=CC=CC(O)CC3=CC2(C=CC=CN1)CCC3,0.44403271090179625,4,0,0.3076923076923077,True,,431.53600000000023,2.615900000000001,4,4,True,,0,90.46000000000001,green,yellow,yellow,green,5.755470010280609,7.783822536468506,6.624067438247416,False
CC1=CC=CC=CC=NCC2=CC2=C(Cl)C=CNC(=O)NCC1,0.6981215268295708,2,0,0.2222222222222222,True,,329.8310000000001,3.7654000000000023,2,2,True,,0,53.49,green,green,green,green,5.476350008010864,7.8492231369018555,4.480356130606479,False
C1=Cc2ccccc2C2=NN=C1C1=COC1c1ccccc12,0.7226006299503956,5,2,0.05263157894736842,True,,284.318,3.875600000000003,0,3,True,,0,33.95,green,green,green,green,5.524810043334961,8.164714813232422,4.300044668906767,False
CC=CC=COC=CCc1ccc(F)cc1F,0.5514634388121201,1,1,0.14285714285714285,True,,236.26099999999997,4.127400000000002,0,1,True,,5,9.23,green,yellow,green,green,6.456321811453501,6.83665132522583,3.145765620302094,False
C=C1C[C@@H](N)NCCOCOC=C(CNC=Nc2ccc(O)cc2)C=N1,0.47706163453810646,2,1,0.3333333333333333,True,,359.43000000000006,1.3788,4,7,True,,4,113.49000000000001,green,yellow,yellow,green,5.34766333770752,6.737151622772217,4.872727938994686,True
C=CC=CC1Nc2cnc(OC)cccnnc2N1C(=CC=CNCC(C)C)CF,0.5956031492162076,2,1,0.3181818181818182,True,,412.51300000000015,3.917500000000002,2,7,True,,9,75.2,green,yellow,green,green,6.762794271866481,6.897955894470215,4.909230038830302,True
COC1=NCC=CC=C(F)C=CNC2CSNC2=C1,0.6672419056980544,2,0,0.3076923076923077,True,,281.35600000000005,2.0617,2,5,True,,0,45.65,green,green,green,green,5.670292020829518,7.336492538452148,5.453238302146451,False
Cc1cc(F)c2cc1C1(NCCCNN)C=CN3N=CCC(C)C3N=CC2=CC2CC21,0.3872094828267944,6,1,0.5,True,,422.55200000000013,3.0573200000000016,3,6,True,,5,78.04,green,yellow,green,green,7.316031682491301,8.49356460571289,6.972261787538955,True
CC12CC=C3NON(C=CC=N1)CC3C2NC=O,0.6809019687097105,3,0,0.5,True,,248.28600000000003,0.1134,2,5,True,,2,65.96000000000001,green,green,green,green,5.684149999300638,8.049332618713379,6.977755040943737,True
COCCN1ON=CC=CNCC2(N=CC(=O)NC3=C(CC2=O)N(C(=O)C2CCCCC2OC(C)C(C)(C)C)CCC=C3)C1C,0.45912393714525973,4,0,0.6666666666666666,True,MW>500,626.7990000000002,3.266300000000003,2,10,True,,6,134.16,green,yellow,yellow,green,6.097743325869242,7.7244439125061035,6.618366724922877,True
O=C1NCN=CC=C1OC1=CC=CCNC=N1,0.7073241601810586,2,0,0.18181818181818182,True,,232.243,0.07409999999999989,2,5,True,,2,75.08,green,green,green,green,5.80058001613617,7.82789421081543,4.561625658763633,False
C.NC1N=CNC(=O)C=CC=C1NC(=O)Cc1ccccn1,0.743505966846673,2,1,0.2,True,,301.34999999999997,0.25940000000000124,3,5,True,,3,109.46999999999998,green,green,yellow,green,6.32017000579834,6.607692718505859,4.278397342657252,False
O=C1NC=Cc2cccc3c2C3=CC2C=CC=C3C=C2C(=CN3)C=CCN1,0.6755140091619489,5,1,0.08695652173913043,True,,353.42500000000007,3.754800000000002,3,2,True,,0,53.160000000000004,green,green,green,green,6.315750031471253,8.724995613098145,5.78101499482704,False
CC=CC=C(CC=CC=CC(F)(F)F)CNC1CC=CCc2cccc1c2,0.4314264847920709,2,1,0.30434782608695654,True,LogP>5,373.4620000000001,6.387000000000006,1,1,True,,7,12.03,green,yellow,green,red,6.41454265092214,6.714065074920654,5.027722598233357,True
CSOC(=O)C=CC=C[CH]NC(=O)C=CC=CN1CC(C)(C)CC=N1,0.40827275996112666,1,0,0.3333333333333333,True,,362.4750000000002,2.985590000000002,1,6,True,,8,71.0,green,yellow,green,green,5.659820004463196,7.0775041580200195,4.586654093319501,True
C=CC(C)C1=NC=C(NC)NC(C=CC=C(C)F)=C1,0.5888004499906434,1,0,0.26666666666666666,True,,261.344,3.184400000000002,2,3,True,,5,36.42,green,yellow,green,green,5.880240010261535,8.17162799835205,4.9916582274616275,True
O=C(NC=CC=CNC(F)c1ccccc1Cl)C1=CC=CC1,0.6161781742364659,2,1,0.11764705882352941,True,,318.77900000000005,3.9276000000000026,2,2,True,,6,41.13,green,green,green,green,6.420606663386026,7.215493679046631,3.9659341204138077,True
CCOCCOC=CC=NC12C=C(C[PH](O)=CC1)C(=CC=CF)N2,0.30434636686135136,2,0,0.4117647058823529,True,,354.362,2.5444000000000004,2,5,True,,8,63.08,green,yellow,green,green,5.398655018091202,7.147141933441162,6.4600207602036654,False
CSC=NC1=CC=CC=C(C(=O)c2ccccc2F)C2C=CN=Nc3ccc(c(c3)CN1)N2,0.3380338332693348,5,2,0.12,True,LogP>5,459.5500000000001,5.918600000000004,2,7,True,,4,78.21,green,yellow,green,yellow,6.445219989458719,7.514791488647461,6.047153250932863,False
Cc1cc(F)ccc1NN=CCC1(C=C2C=CC=CS2)C=CC=COC=CC=CC1,0.40488591003960656,3,1,0.16,True,LogP>5,420.5530000000001,7.169020000000005,1,4,True,,5,33.620000000000005,green,yellow,green,red,6.586909988482793,7.193244934082031,5.049459720031454,False
C=CC=CC=Cc1c2cccc1C(N)C1(C=NN=CNC(=O)N2)CN(C(=O)OCCOCCOC)C1,0.3547422691186393,3,1,0.36,True,,496.56800000000044,2.6926000000000014,3,8,True,,9,139.87,green,yellow,yellow,green,6.6934600391387935,7.213784694671631,5.9634563853173805,True
CI,0.34990733484505493,0,0,1.0,True,,141.939,1.0512000000000001,0,0,True,,0,0.0,green,yellow,green,green,5.267744023068746,1.8376182317733765,4.272721765103237,False
C=CCCc1c(F)cccc1N1N=CN=CC=CNC2C(NC(C)=O)C=CNC(=O)C21C,0.613879001161652,3,1,0.30434782608695654,True,,438.5070000000002,2.1571999999999996,3,6,True,,5,98.19,green,green,yellow,green,6.5178933471043905,7.695179462432861,5.4308540320770895,True
CCC=CC=CCOc1ccc(F)cc1CNC,0.7473007025223934,1,1,0.3333333333333333,True,,249.32899999999998,3.4463000000000017,1,2,True,,7,21.259999999999998,green,green,green,green,6.476809328301748,6.603582859039307,2.5596027563086565,True
COCCNC(=O)C=CC=CCc1ccccc1C=CNC(=O)NC1=CC=CC1,0.324408035212272,2,1,0.21739130434782608,True,,393.4870000000001,3.2178000000000013,3,3,True,,10,79.46000000000001,green,yellow,green,green,6.050700013160705,6.980560779571533,3.321738547894852,True
CCNC=C(NC=CC=N)N1C=C(c2ccccc2)C=CC=CC=CNC1=O,0.5467966770852073,2,1,0.09090909090909091,True,,375.47600000000006,3.8400700000000025,4,4,True,,7,80.25,green,yellow,green,green,5.548636688868205,7.515233039855957,4.354840530111937,True
CC=CC=C(CO)NC(=O)NCCCO,0.37427052053352017,0,0,0.5,True,,214.265,0.12029999999999996,4,3,True,,6,81.59,green,yellow,green,green,5.829209998130798,6.568778038024902,3.2356100418808396,True
COC1=CC1C(=O)NC=CC(C)C(C)(C)C,0.794715824890608,1,0,0.6153846153846154,True,,223.31599999999997,2.4586000000000006,1,2,True,,4,38.33,green,green,green,green,6.104839980125427,7.95844841003418,4.43198999287226,True
CCCCOC1=C(NS(C)(=O)=O)CC(C(C)(C)C)=CC1=CC=O,0.43871006250323247,1,0,0.5882352941176471,True,,341.47300000000007,3.065400000000002,1,4,True,,7,72.47,green,yellow,green,green,5.632731680552164,7.338530540466309,3.4988169482575673,False
CC1=CC=CC=CC2=CC(F)=CC=C(C2)C2=COC12,0.620182345042845,3,0,0.17647058823529413,True,,254.30399999999997,4.451300000000003,0,1,True,,0,9.23,green,green,green,green,5.245910015583038,8.246413230895996,5.686852347142906,False
CCCC(N=C1NC2=NC1NC=NC=CC=C[SH]=CNN(C(=O)C(C)C)CC2)C(C)C,0.3851144434353394,2,0,0.5909090909090909,True,,447.65300000000025,2.8008000000000006,4,6,True,,5,93.47999999999999,green,yellow,yellow,green,5.812375648609797,7.96126651763916,6.736227437458965,True
C=C1CC(F)=CC=C1C1=CC=CC1,0.5692656195300934,2,0,0.16666666666666666,True,,174.218,3.612400000000002,0,0,True,,1,0.0,green,yellow,green,green,5.214670027732849,8.118735313415527,3.9090264443955203,False
CF,0.3673293108901918,0,0,1.0,True,,34.033,0.5857,0,0,True,,0,0.0,green,yellow,green,green,4.997410028457642,5.544299125671387,3.669121765103238,False
CC=CC=CC(Cl)C(F)=CCCc1ccccc1,0.488558420078978,1,1,0.25,True,LogP>5,264.77099999999996,5.212300000000004,0,0,True,,6,0.0,green,yellow,green,yellow,5.37845002579689,6.125974178314209,3.504131166594531,False
CC1=CC=CC2C(C(=O)c3ccccc3CC=NNN=CC=CC=CNC1=O)S2(=O)=O,0.59965747573481,3,1,0.18181818181818182,True,,438.5090000000001,1.8408,2,7,True,,0,117.05999999999997,green,yellow,yellow,green,5.899570023536682,7.066357612609863,5.1308737915461835,False
CC=CCCC(=O)N1CC2=CC1=CC1NC=C3CC3(NC=CC=CC=C2)C1NCC,0.6162029177387002,4,0,0.4,True,,404.5580000000001,3.200800000000002,3,4,True,,5,56.400000000000006,green,green,green,green,6.055060001373291,8.015109062194824,7.128650619501572,True
C=CCC1=CC=C(OC)N(CC2=CC=CC3CN=CC3=C2C)C(=O)N1,0.7810914027997262,3,0,0.3,True,,337.42300000000006,3.4727000000000023,1,3,True,,5,53.93,green,green,green,green,5.2352600126266475,8.21164321899414,4.7165681749183195,True
CC=CC=C1CC(=CCC)C=CC=C2c3ccc(F)cc3N12,0.6714477883895404,3,1,0.2,True,LogP>5,293.38500000000005,5.742900000000005,0,1,True,,2,3.24,green,green,green,yellow,6.182679998954137,8.27130126953125,3.7246046758680755,False
O=C1C=CSCCc2cc[s+]c3c2C(CCN1)CCC3=CC=CCl,0.6669493854070531,3,1,0.3684210526315789,True,LogP>5,378.97000000000014,5.351800000000004,1,2,True,,1,29.1,green,green,green,yellow,5.666906670570374,6.938266277313232,5.286886638136428,False
C=C1Cc2cc3c(n2Oc2ccccc(C)c1ccc2)OCC3=CC=C(C)Cl,0.5730508934843425,4,2,0.16666666666666666,True,LogP>5,391.89800000000014,6.250720000000005,0,3,True,,1,23.39,green,yellow,green,red,5.996650001843771,7.536707878112793,4.9889315836554005,False
CC12CC3=CC=CCCc4cccc(c4)C(=CC=C1C=CNC(=O)OC3)C2,0.6660675023528492,4,1,0.2916666666666667,True,LogP>5,359.46900000000016,5.478800000000005,1,2,True,,0,38.33,green,green,green,yellow,6.015228325208028,7.638627052307129,5.868477067693819,False
NCC1=N[S+]C=CC=CNC(NCc2ccc(F)cc2)=N1,0.5803693454593059,2,1,0.14285714285714285,True,,305.382,1.2567,3,6,True,,3,74.8,green,yellow,green,green,6.345092510461807,6.897219181060791,4.215801672436017,True
CNC(=O)C=CC1=C2CCC(=C1)C(C=Cc1c(F)cccc1Cl)=CC(OC)C=CC=CNC2=O,0.5856897251559392,4,1,0.18518518518518517,True,,480.9670000000001,4.952400000000004,2,3,True,,5,67.43,green,yellow,green,green,6.243799987792968,7.682775974273682,5.417707529258189,True
[CH]C(C)(O)C1=NNC2=CC=C3CSC(=N2)C3(N=O)CC1,0.756601190268857,3,0,0.46153846153846156,True,,290.34800000000007,1.6197900000000003,2,7,True,,2,86.41,green,green,green,green,5.569510018030803,8.04100513458252,7.145041928299982,False
N#CCCN1C2=CC(SC=NCCBr)N=CN=CSC21,0.3113010181612078,2,0,0.5,True,,372.317,2.7115800000000005,0,7,True,,6,63.879999999999995,green,yellow,green,green,5.174845019102096,5.784918785095215,6.031749356930594,True
CCNC1=CC=C(C=CC2=Cc3ccncc3C=NC(=CC=O)S(=O)(=O)C=C2)C(C)(C)C1,0.5356234870884615,3,1,0.24,True,,449.5760000000002,4.272200000000003,1,6,True,,5,88.49000000000001,green,yellow,green,green,6.083890007972717,7.2364349365234375,4.932704813315296,True
Fc1ccc(C2=COCN=CC=CC=CC2)c(F)c1,0.7516950961444271,2,1,0.13333333333333333,True,,261.27099999999996,3.8667000000000025,0,2,True,,1,21.59,green,green,green,green,7.090533352613449,7.374475002288818,3.8184896368214982,False
O=CCC=NC=CCC(=O)NC=CC1=CCOC=C2C=CC3CN3CCNC(=N1)N=C2,0.36476497690755694,3,0,0.3181818181818182,True,,422.4890000000002,1.2482999999999997,2,8,True,,7,107.52000000000001,green,yellow,yellow,green,6.400739993095398,7.631710052490234,6.782242472291506,True
CC=CC1=C(C)C12C=NC(C=CC=NN=CNC(=O)[O-])c1ccc(F)c(c1)C2C=CC=N,0.38923843241275435,3,1,0.20833333333333334,True,,432.47900000000016,3.636370000000002,2,6,True,,7,113.09,green,yellow,yellow,green,6.398276858531861,7.85442590713501,6.864066538612007,True
NN=CCC1=CCCC(=O)c2c(C(=O)NN3CC=CC=CNC(=O)C=CC=CCNC3)cccc21,0.3008188797071751,3,1,0.23076923076923078,True,,474.56500000000017,2.1871,4,7,True,,4,128.92,green,yellow,yellow,green,6.420713333924611,7.350320816040039,4.54765232030427,True
O=C1C=CC=CNOCN1,0.48387127110241174,1,0,0.16666666666666666,True,,140.142,-0.33520000000000033,2,3,True,,0,50.36,green,yellow,green,green,5.31712000799179,6.926926612854004,4.647265806295138,False
C[CH]C(=O)NC=C1CNC2=C1NC(=O)NC=C2C(=CCF)C(C)(C)C,0.6289740903992521,2,0,0.3888888888888889,True,,347.4140000000001,2.1641899999999996,4,3,True,,4,82.26,green,green,green,green,5.865544975042343,8.645505905151367,4.428843543868949,True
CN1CC=CC=C(CNC(C)(O)NCCC(F)c2cccc(F)c2)C1,0.6300571770532148,2,1,0.47368421052631576,True,,351.44100000000003,2.4996,3,4,True,,8,47.53,green,green,green,green,6.785686678409577,6.7930803298950195,4.212111435019252,True
CN=CNCc1cccc(C2=CC=N2)c1,0.5828926431029255,2,1,0.16666666666666666,True,,199.257,1.8596,1,2,True,,4,36.75,green,yellow,green,green,6.14026499803861,7.323939323425293,3.19641576638889,True
CCC(O)CC=CNC(=O)N1CC(=NNC2=CC=CCCC(C[O-])=C2)CC=C1Cl,0.435881863564246,2,0,0.42857142857142855,True,,419.9330000000002,2.6228000000000007,3,5,True,,7,100.02000000000001,green,yellow,yellow,green,6.606831664880117,7.529738903045654,4.9603760599827975,True
CCCC=NC(F)CC=NCF,0.43862075373521964,0,0,0.75,True,,176.20999999999998,2.540800000000001,0,2,True,,6,24.72,green,yellow,green,green,5.377673360586166,6.467130661010742,4.977338338620903,True
[CH]1C2=CCC3=C2C1OC=CC=C3,0.5239211436474823,3,0,0.18181818181818182,True,,157.192,2.29969,0,1,True,,0,9.23,green,yellow,green,green,5.013830024242401,8.416730880737305,4.913098478481043,False
CC=CN(C=NC1CCC(NC=O)C1=CC=CC=O)c1ccc(C)cc1Cl,0.3184863421357927,2,1,0.2857142857142857,True,,385.8950000000002,3.975220000000003,1,3,True,,8,61.77,green,yellow,green,green,7.223799971103668,7.666018486022949,4.755957820599659,True
COC=CC=C1CN=C2CC3=CCNCCC2=NC([O-])=CNC(=O)NC=CC=CC=CC1NC3=O,0.4370723712959608,3,0,0.28,True,,477.54500000000013,0.861200000000002,4,7,True,,2,139.26999999999998,green,yellow,yellow,green,5.684750022888184,7.688446044921875,6.418000223085194,False
CC=CC1=C(OC2=CC=CC2)CC=CC=C1Cl,0.6977080745832407,2,0,0.2,True,,246.73699999999997,4.759600000000003,0,1,True,,3,9.23,green,green,green,green,5.09765601902008,7.687251567840576,4.013214148559552,False
CCC12C=Cc3cc(ccc3N)C(C=C3CC(C)C[CH]NC(=C1)N3)N2,0.5924970082356357,4,1,0.38095238095238093,True,,335.4749999999999,3.5848900000000015,4,4,True,,1,62.11,green,yellow,green,green,6.251708320299784,8.112100601196289,6.5700046641889465,False
CC=NC=CC=CN=C1CC1[O-],0.4454684650041577,1,0,0.3333333333333333,True,,163.2,0.6780999999999999,0,3,True,,3,47.78,green,yellow,green,green,5.192580017089844,6.974656105041504,5.750037639320203,True
NC1C=CC(C=CNC(=O)F)CC2=COCCN2NN(CCc2ccccc2)N=C1,0.3885067994217585,3,1,0.3333333333333333,True,,414.48500000000007,2.2062999999999997,3,7,True,,5,95.21999999999998,green,yellow,yellow,green,6.016576677163442,7.002260684967041,5.390285578362228,True
COCCOCCOC(C)(F)CNC(C)C(C)(C)C,0.6232865132327707,0,0,1.0,True,,279.396,2.3758999999999997,1,4,True,,10,39.72,green,green,green,green,5.702460016489029,6.702272415161133,3.7314146808286655,True
CNC(=O)CC=CC(O)N=O,0.4375863119752519,0,0,0.5,True,,158.15699999999998,-0.2365000000000001,2,4,True,,4,78.75999999999999,green,yellow,green,green,6.3702099885940555,6.011871814727783,4.1618445212749435,True
Clc1ccccc1-c1ccsc1,0.6422497810831694,2,2,0.0,True,,194.686,4.068500000000001,0,1,True,,1,0.0,green,green,green,green,5.980820020675659,5.944675922393799,1.7889077152539912,True
ClCC1=CNC=CC=C2NC2CNN1,0.3689230238578083,2,0,0.3333333333333333,True,,212.684,0.13339999999999985,4,4,True,,1,58.03,green,yellow,green,green,5.064435013532639,8.081332206726074,5.3432499545477405,False
CCCC1CN=C2C1=CC1=C[SH](O)CC=C1C1=NN=CC(C)(C)NC(C=CNC)C=CC2O1,0.3712511770107886,4,0,0.48,True,,469.65500000000014,3.904600000000002,4,7,True,,4,90.60000000000001,green,yellow,yellow,green,5.645251350434621,8.023345947265625,7.354707627219453,True
CNC(=O)C=CC=CC(F)=CC1=C(CO)C2CC(=NC1)C(C)(C)CN=CC=CCOCCOCCOCCOC(C)=NN2,0.324951561970728,2,0,0.5483870967741935,True,MW>500,603.7360000000002,2.856600000000002,3,10,True,,5,135.36,green,yellow,yellow,green,5.641679996967316,7.1815080642700195,6.119608686825096,True
[O-]C1C=COCC2C=CCCOC=CC12,0.5559714299749559,2,0,0.5,True,,207.24899999999997,0.9818,0,3,True,,0,41.519999999999996,green,yellow,green,green,5.152610011577607,6.662964820861816,5.71816435953402,False
CNC=O,0.3999167569393753,0,0,0.5,True,,59.068000000000005,-0.6378000000000001,1,1,True,,1,29.1,green,yellow,green,yellow,5.222170022010803,5.225205898284912,3.1942615080064414,True
OC=CC=Cc1ncco1,0.49863865408609054,1,1,0.0,True,,137.13799999999998,1.7594999999999998,1,3,True,,2,46.260000000000005,green,yellow,green,green,5.433793035554886,5.341505527496338,3.985865122643683,False
CCC=CC=NCC=NC=NCc1ccccc1Cl,0.5332528293615871,1,1,0.26666666666666666,True,,275.783,3.9761000000000033,0,2,True,,7,37.08,green,yellow,green,green,5.714520022392273,6.692972183227539,3.724903488979063,True
O=C1N=CC2=CC=C3[CH]C3=C(C=CC(F)=CCCOc3cccc1c3)C2,0.6727366359621305,4,1,0.13636363636363635,True,,346.3810000000001,4.860690000000004,0,2,True,,0,38.66,green,green,green,green,5.7075699927806856,7.78174352645874,5.466782121042608,False
C1=CCOC=C1,0.42468532925160757,1,0,0.2,True,,82.10199999999998,1.0865,0,1,True,,0,9.23,green,yellow,green,green,4.865390019416809,6.38425350189209,3.9860613175169313,False
CC1C2=CNC1=CCc1occc1C(=O)C=CC=C2,0.7719955077675438,3,1,0.1875,True,,253.301,3.137900000000002,1,3,True,,0,42.24,green,green,green,green,5.4037966856956485,7.818447589874268,5.3495952842058445,False
CC1Nc2cc3cc4c2N1C(=O)NC(=CN=CN)CNCCOCC3C4=O,0.42657407679540144,4,1,0.3888888888888889,True,,370.4130000000002,0.7021999999999999,4,6,True,,1,121.08000000000001,green,yellow,yellow,green,7.402093316078186,8.22848129272461,6.104365703109036,True
C=CN1C2=CN=CC(=O)NC=CC=CC=C3CC(NCC)=CC=CC=C(NC=N2)C1C1CCC(NC(=O)CN3)C1CCC,0.3366164344974472,5,0,0.3939393939393939,True,MW>500,584.7690000000001,3.6232000000000015,5,8,True,,5,122.25,green,yellow,yellow,green,6.121876686573029,8.209670066833496,7.399732714935425,True
CCNC(=O)C1=CC=C2C(=O)NCCCN3C(=C2C3C)CC=C1,0.8102423942859552,3,0,0.4444444444444444,True,,313.401,1.4133000000000002,2,3,True,,2,61.440000000000005,green,green,green,green,6.237329975128174,8.242914199829102,5.468922843893193,True
C=Nc1cc(C)ccc1NC(=O)C(=O)NC(=CC=COC)C(F)(F)F,0.3687997443653972,1,1,0.1875,True,,355.31600000000003,2.988120000000001,2,4,True,,5,79.79,green,yellow,green,green,6.783654981136322,7.050256729125977,3.449832636865506,True
CNC(=O)c1ccc(F)cc1Cl,0.7143668360456757,1,1,0.125,True,,187.601,1.8387,1,1,True,,1,29.1,green,green,green,green,6.5789533061981205,7.214656829833984,1.6398954075616832,True
CC1(C)CC(=O)C=NC=CNC(CF)=CCN1,0.7251650798439843,1,0,0.5,True,,239.29399999999998,1.3123999999999998,2,4,True,,1,53.49,green,green,green,green,5.314930006027222,7.338163375854492,4.651168670763187,False
